ID_Cliente,Nome_Cliente,Idade,Região,Data_Compra,Valor_Compra,Produto
C0020,Cliente 20,31,3,2023-05-27,350.05,7
C0020,Cliente 20,31,3,2023-04-13,70.09,13
C0021,Cliente 21,32,2,2023-08-20,94.6,6
C0021,Cliente 21,32,2,2023-02-14,407.15,2
C0021,Cliente 21,32,2,2023-12-08,180.24,13
C0021,Cliente 21,32,2,2023-10-09,275.66,1
C0021,Cliente 21,32,2,2023-03-22,358.79,16
C0021,Cliente 21,32,2,2023-07-05,259.29,14
C0021,Cliente 21,32,2,2023-04-13,398.11,18
C0021,Cliente 21,32,2,2023-09-10,22.88,9
C0021,Cliente 21,32,2,2023-10-21,190.77,9
C0021,Cliente 21,32,2,2023-03-08,309.85,13
C0021,Cliente 21,32,2,2023-02-03,161.55,7
C0021,Cliente 21,32,2,2023-09-27,211.29,5
C0021,Cliente 21,32,2,2023-11-25,46.34,6
C0021,Cliente 21,32,2,2023-12-15,263.51,15
C0021,Cliente 21,32,2,2023-10-10,323.5,16
C0021,Cliente 21,32,0,2023-03-08,221.98,11
C0021,Cliente 21,32,2,2023-03-05,263.87,1
C0021,Cliente 21,40,0,2023-03-26,89.36,18
C0021,Cliente 21,32,2,2023-06-27,474.27,8
C0021,Cliente 21,32,2,2023-05-26,424.51,19
C0021,Cliente 21,32,2,2023-04-11,321.18,9
C0021,Cliente 21,32,2,2023-05-21,71.33,1
C0021,Cliente 21,32,2,2023-11-11,271.4,8
C0021,Cliente 21,32,2,2023-11-25,92.63,10
C0021,Cliente 21,32,2,2023-03-20,93.89,12
C0021,Cliente 21,32,2,2023-11-06,175.43,10
C0021,Cliente 21,32,2,2023-01-22,414.37,0
C0021,Cliente 21,40,2,2023-02-11,32.28,10
C0021,Cliente 21,32,2,2023-05-16,329.05,10
C0021,Cliente 21,32,2,2023-08-02,312.87,0
C0021,Cliente 21,32,2,2023-09-12,445.61,9
C0021,Cliente 21,32,2,2023-05-29,324.53,1
C0021,Cliente 21,32,2,2023-09-05,129.99,4
C0021,Cliente 21,32,2,2023-06-02,232.24,11
C0021,Cliente 21,32,2,2023-03-22,225.41,7
C0021,Cliente 21,32,2,2023-08-26,109.97,12
C0021,Cliente 21,32,2,2023-03-15,163.17,2
C0021,Cliente 21,32,2,2023-06-26,487.93,15
C0021,Cliente 21,32,2,2023-07-09,262.34,14
C0021,Cliente 21,32,2,2023-06-13,128.45,14
C0021,Cliente 21,40,2,2023-05-17,230.3,15
C0022,Cliente 22,40,4,2023-02-19,34.8,4
C0022,Cliente 22,50,4,2023-11-12,214.89,16
C0022,Cliente 22,50,4,2023-06-17,467.54,2
C0022,Cliente 22,50,4,2023-04-08,383.93,7
C0022,Cliente 22,40,4,2023-09-21,238.74,1
C0022,Cliente 22,50,4,2023-09-12,21.36,4
C0022,Cliente 22,50,4,2023-09-16,234.04,18
C0022,Cliente 22,50,4,2023-04-21,295.84,11
C0022,Cliente 22,50,4,2023-01-26,147.86,12
C0022,Cliente 22,50,0,2023-12-01,339.54,1
C0022,Cliente 22,50,4,2023-10-02,14.01,14
C0022,Cliente 22,50,4,2023-08-09,75.63,19
C0022,Cliente 22,50,4,2023-07-07,384.29,3
C0022,Cliente 22,50,4,2023-01-24,206.28,10
C0022,Cliente 22,50,4,2023-10-15,105.38,9
C0022,Cliente 22,50,4,2023-05-28,46.03,8
C0022,Cliente 22,50,4,2023-11-16,343.4,14
C0022,Cliente 22,50,4,2023-03-07,487.79,4
C0022,Cliente 22,50,4,2023-07-11,399.5,2
C0022,Cliente 22,50,4,2023-10-13,470.08,15
C0022,Cliente 22,50,0,2023-04-12,305.21,4
C0022,Cliente 22,50,4,2023-09-14,29.72,11
C0022,Cliente 22,50,4,2023-03-12,359.66,7
C0022,Cliente 22,50,4,2023-09-23,233.92,12
C0022,Cliente 22,50,4,2023-09-21,78.49,12
C0022,Cliente 22,50,4,2023-06-13,89.63,12
C0022,Cliente 22,50,4,2023-06-03,300.93,8
C0022,Cliente 22,50,4,2023-09-18,270.85,10
C0022,Cliente 22,50,4,2023-06-03,242.7,0
C0022,Cliente 22,50,4,2023-07-08,172.31,14
C0022,Cliente 22,40,4,2023-08-02,296.01,0
C0023,Cliente 23,56,1,2023-11-02,242.55,10
C0023,Cliente 23,56,1,2023-10-23,121.5,11
C0023,Cliente 23,56,1,2023-10-26,245.42,8
C0023,Cliente 23,56,1,2023-11-19,363.38,4
C0023,Cliente 23,56,1,2023-03-17,412.61,18
C0023,Cliente 23,56,1,2023-01-17,290.56,14
C0023,Cliente 23,56,1,2023-04-08,19.28,2
C0023,Cliente 23,56,1,2023-08-03,84.2,17
C0023,Cliente 23,56,1,2023-07-30,255.89,12
C0023,Cliente 23,56,1,2023-08-30,437.68,11
C0023,Cliente 23,40,1,2023-12-28,77.66,17
C0023,Cliente 23,56,1,2023-10-15,169.27,7
C0023,Cliente 23,56,1,2023-09-27,194.64,16
C0023,Cliente 23,56,1,2023-08-24,456.94,2
C0023,Cliente 23,56,1,2023-10-07,183.6,19
C0023,Cliente 23,56,1,2023-11-09,247.25,18
C0023,Cliente 23,56,1,2023-05-23,283.46,18
C0023,Cliente 23,56,1,2023-06-02,387.88,17
C0023,Cliente 23,56,1,2023-12-20,355.44,2
C0023,Cliente 23,56,1,2023-09-03,180.91,19
C0023,Cliente 23,56,1,2023-05-28,69.72,9
C0023,Cliente 23,56,1,2023-07-14,448.92,4
C0023,Cliente 23,56,1,2023-06-26,477.76,15
C0023,Cliente 23,56,1,2023-05-29,30.61,13
C0023,Cliente 23,56,1,2023-06-27,462.76,19
C0023,Cliente 23,56,1,2023-09-03,114.85,9
C0024,Cliente 24,19,3,2023-05-19,467.18,19
C0024,Cliente 24,19,3,2023-03-12,63.52,10
C0024,Cliente 24,19,3,2023-05-03,128.8,8
C0024,Cliente 24,19,3,2023-04-26,322.59,11
C0024,Cliente 24,19,3,2023-02-21,212.52,7
C0024,Cliente 24,19,3,2023-02-21,343.78,15
C0024,Cliente 24,19,3,2023-07-28,329.92,7
C0024,Cliente 24,19,3,2023-09-02,328.76,1
C0024,Cliente 24,19,3,2023-06-14,149.85,11
C0024,Cliente 24,19,3,2023-02-15,329.63,18
C0024,Cliente 24,19,3,2023-10-01,371.96,11
C0024,Cliente 24,19,3,2023-03-31,214.76,16
C0024,Cliente 24,19,3,2023-01-19,498.61,4
C0024,Cliente 24,19,3,2023-09-11,101.29,1
C0024,Cliente 24,19,3,2023-01-20,14.54,10
C0024,Cliente 24,19,3,2023-11-05,62.58,2
C0024,Cliente 24,19,3,2023-05-26,232.63,9
C0024,Cliente 24,19,3,2023-09-26,252.02,15
C0024,Cliente 24,19,3,2023-09-16,239.33,17
C0024,Cliente 24,19,3,2023-02-27,172.04,6
C0024,Cliente 24,19,3,2023-11-28,136.06,16
C0024,Cliente 24,19,3,2023-01-08,370.94,1
C0024,Cliente 24,19,3,2023-10-18,340.46,17
C0024,Cliente 24,19,3,2023-08-07,262.49,13
C0024,Cliente 24,19,3,2023-07-25,337.94,16
C0024,Cliente 24,19,3,2023-03-13,243.95,18
C0024,Cliente 24,19,3,2023-01-04,137.78,18
C0024,Cliente 24,40,3,2023-08-17,379.34,2
C0024,Cliente 24,19,3,2023-06-04,295.41,10
C0024,Cliente 24,19,3,2023-01-06,138.16,3
C0024,Cliente 24,19,3,2023-12-21,125.79,14
C0024,Cliente 24,19,3,2023-08-27,160.34,4
C0024,Cliente 24,19,3,2023-12-18,256.24,1
C0024,Cliente 24,19,3,2023-12-20,67.53,1
C0024,Cliente 24,19,0,2023-07-08,311.17,18
C0024,Cliente 24,19,0,2023-03-10,244.31,6
C0024,Cliente 24,19,3,2023-11-07,193.08,9
C0024,Cliente 24,19,3,2023-08-30,381.1,17
C0024,Cliente 24,19,3,2023-05-07,343.37,12
C0024,Cliente 24,19,3,2023-02-11,267.5,8
C0025,Cliente 25,53,2,2023-12-27,187.27,10
C0025,Cliente 25,53,2,2023-02-27,40.26,9
C0025,Cliente 25,53,2,2023-09-16,109.06,9
C0025,Cliente 25,53,2,2023-03-18,90.62,8
C0025,Cliente 25,53,2,2023-08-15,66.96,17
C0025,Cliente 25,53,2,2023-10-26,249.53,8
C0025,Cliente 25,53,2,2023-08-17,406.26,6
C0025,Cliente 25,53,0,2023-03-09,261.49,6
C0025,Cliente 25,53,2,2023-10-16,38.29,6
C0025,Cliente 25,53,2,2023-12-11,405.39,0
C0025,Cliente 25,53,2,2023-07-22,134.68,0
C0025,Cliente 25,53,2,2023-04-22,293.37,11
C0025,Cliente 25,53,2,2023-08-05,178.82,13
C0025,Cliente 25,53,2,2023-10-05,497.12,13
C0025,Cliente 25,53,2,2023-08-30,25.55,5
C0025,Cliente 25,53,2,2023-04-03,386.8,5
C0025,Cliente 25,53,2,2023-07-11,496.5,4
C0025,Cliente 25,53,2,2023-08-18,436.11,4
C0025,Cliente 25,53,2,2023-07-12,49.32,9
C0025,Cliente 25,53,2,2023-03-10,330.23,3
C0025,Cliente 25,53,2,2023-03-02,97.45,9
C0025,Cliente 25,53,2,2023-07-21,269.13,18
C0025,Cliente 25,53,2,2023-01-02,380.53,1
C0025,Cliente 25,53,2,2023-08-26,340.01,9
C0025,Cliente 25,53,2,2023-08-06,270.65,18
C0025,Cliente 25,53,2,2023-05-07,235.71,15
C0025,Cliente 25,53,2,2023-05-22,102.36,14
C0025,Cliente 25,53,2,2023-01-17,406.64,5
C0025,Cliente 25,53,0,2023-11-11,385.37,0
C0025,Cliente 25,53,2,2023-05-04,110.98,14
C0026,Cliente 26,30,4,2023-11-01,26.45,12
C0026,Cliente 26,30,4,2023-12-11,354.61,11
C0026,Cliente 26,30,4,2023-05-06,372.87,4
C0026,Cliente 26,30,4,2023-08-13,124.83,17
C0026,Cliente 26,30,0,2023-01-29,78.67,1
C0026,Cliente 26,30,4,2023-04-30,409.74,10
C0026,Cliente 26,30,4,2023-06-13,292.96,2
C0026,Cliente 26,30,0,2023-05-02,157.86,15
C0026,Cliente 26,30,4,2023-12-05,265.41,5
C0026,Cliente 26,30,4,2023-06-03,144.83,9
C0027,Cliente 27,63,1,2023-10-30,441.06,16
C0027,Cliente 27,63,0,2023-11-17,342.59,9
C0027,Cliente 27,63,0,2023-09-11,32.97,3
C0027,Cliente 27,63,1,2023-11-26,338.96,8
C0027,Cliente 27,63,1,2023-06-13,351.19,5
C0027,Cliente 27,63,1,2023-03-18,156.95,16
C0027,Cliente 27,63,1,2023-10-03,242.02,18
C0027,Cliente 27,63,1,2023-06-03,430.2,15
C0027,Cliente 27,63,1,2023-08-26,458.22,9
C0027,Cliente 27,63,1,2023-07-31,484.22,9
C0027,Cliente 27,63,1,2023-09-29,75.71,18
C0027,Cliente 27,63,1,2023-05-11,109.63,13
C0027,Cliente 27,63,1,2023-10-02,365.05,17
C0027,Cliente 27,63,1,2023-01-27,141.55,12
C0027,Cliente 27,63,1,2023-11-05,29.38,13
C0027,Cliente 27,63,1,2023-04-07,404.28,10
C0028,Cliente 28,59,3,2023-12-10,283.84,7
C0028,Cliente 28,59,3,2023-04-17,436.04,2
C0028,Cliente 28,59,3,2023-06-05,478.94,0
C0028,Cliente 28,59,3,2023-04-19,469.21,14
C0028,Cliente 28,59,3,2023-09-03,458.08,12
C0028,Cliente 28,59,3,2023-10-10,167.59,1
C0028,Cliente 28,59,3,2023-07-14,238.46,3
C0028,Cliente 28,59,3,2023-06-07,138.17,8
C0029,Cliente 29,62,2,2023-09-12,238.34,7
C0029,Cliente 29,62,2,2023-06-13,458.02,3
C0029,Cliente 29,62,2,2023-06-10,212.83,10
C0029,Cliente 29,62,0,2023-04-24,373.21,0
C0029,Cliente 29,62,2,2023-10-24,362.81,1
C0029,Cliente 29,62,2,2023-03-20,106.13,18
C0029,Cliente 29,62,2,2023-07-14,289.2,18
C0029,Cliente 29,62,2,2023-09-13,279.81,2
C0029,Cliente 29,62,2,2023-05-12,384.05,7
C0029,Cliente 29,62,2,2023-11-25,372.4,6
C0029,Cliente 29,62,2,2023-03-28,369.06,3
C0029,Cliente 29,62,2,2023-03-28,78.58,9
C0029,Cliente 29,62,2,2023-09-08,100.18,9
C0030,Cliente 30,52,4,2023-12-09,33.77,0
C0030,Cliente 30,52,4,2023-07-31,77.37,18
C0030,Cliente 30,52,4,2023-02-04,356.51,0
C0030,Cliente 30,52,4,2023-04-22,257.81,3
C0030,Cliente 30,52,4,2023-01-31,312.74,12
C0030,Cliente 30,52,4,2023-09-05,333.05,0
C0030,Cliente 30,52,4,2023-01-04,270.78,5
C0030,Cliente 30,52,4,2023-01-07,18.2,19
C0030,Cliente 30,52,4,2023-10-02,488.96,0
C0030,Cliente 30,52,4,2023-09-15,408.45,5
C0030,Cliente 30,52,4,2023-04-02,62.44,14
C0030,Cliente 30,40,4,2023-09-26,82.96,17
C0030,Cliente 30,52,4,2023-11-14,267.96,3
C0030,Cliente 30,52,4,2023-05-17,399.52,13
C0030,Cliente 30,52,0,2023-07-11,480.06,6
C0030,Cliente 30,52,4,2023-10-17,129.17,18
C0030,Cliente 30,52,4,2023-06-03,345.18,13
C0030,Cliente 30,40,4,2023-12-01,495.92,11
C0030,Cliente 30,52,4,2023-02-17,208.59,4
C0030,Cliente 30,52,4,2023-10-10,243.24,0
C0030,Cliente 30,52,4,2023-12-26,93.98,7
C0030,Cliente 30,52,4,2023-08-11,326.0,2
C0030,Cliente 30,52,0,2023-10-17,488.89,14
C0030,Cliente 30,52,4,2023-09-28,460.38,18
C0030,Cliente 30,52,4,2023-09-01,142.84,13
C0030,Cliente 30,52,4,2023-12-17,463.54,9
C0030,Cliente 30,52,4,2023-10-16,332.47,16
C0030,Cliente 30,52,4,2023-06-11,17.67,17
C0030,Cliente 30,52,4,2023-10-28,80.65,4
C0030,Cliente 30,52,4,2023-02-09,156.65,10
C0030,Cliente 30,52,4,2023-05-04,287.68,4
C0030,Cliente 30,52,4,2023-12-13,449.3,2
C0030,Cliente 30,52,4,2023-07-16,380.25,15
C0030,Cliente 30,52,4,2023-12-19,364.84,8
C0030,Cliente 30,52,4,2023-04-29,420.95,2
C0030,Cliente 30,52,4,2023-11-06,386.81,12
C0030,Cliente 30,40,4,2023-07-23,484.77,2
C0030,Cliente 30,52,4,2023-01-16,320.72,6
C0030,Cliente 30,52,4,2023-09-09,121.79,9
C0030,Cliente 30,52,4,2023-07-12,221.61,10
C0030,Cliente 30,52,4,2023-06-01,401.05,13
C0030,Cliente 30,52,4,2023-02-12,141.31,4
C0030,Cliente 30,52,4,2023-12-31,394.11,15
C0030,Cliente 30,52,4,2023-02-16,12.55,1
C0031,Cliente 31,44,1,2023-08-16,186.36,19
C0031,Cliente 31,44,1,2023-02-22,74.93,16
C0031,Cliente 31,44,0,2023-08-09,229.93,9
C0031,Cliente 31,40,1,2023-09-20,209.94,0
C0031,Cliente 31,44,1,2023-11-02,303.04,2
C0031,Cliente 31,44,1,2023-07-18,391.79,9
C0031,Cliente 31,44,1,2023-12-17,196.56,15
C0031,Cliente 31,44,1,2023-05-18,157.55,7
C0031,Cliente 31,44,1,2023-03-16,41.0,5
C0031,Cliente 31,44,1,2023-05-22,216.34,7
C0031,Cliente 31,44,1,2023-02-09,186.95,18
C0031,Cliente 31,40,1,2023-11-17,252.94,12
C0031,Cliente 31,44,1,2023-04-11,234.35,15
C0031,Cliente 31,44,1,2023-06-20,422.39,4
C0031,Cliente 31,44,1,2023-06-18,225.71,5
C0031,Cliente 31,44,1,2023-11-30,487.37,15
C0031,Cliente 31,44,1,2023-06-03,167.13,17
C0031,Cliente 31,44,1,2023-09-03,163.95,4
C0031,Cliente 31,44,1,2023-06-13,152.81,7
C0031,Cliente 31,44,1,2023-10-22,393.17,2
C0031,Cliente 31,44,1,2023-07-12,147.35,4
C0031,Cliente 31,44,1,2023-07-06,65.81,10
C0031,Cliente 31,44,1,2023-04-13,300.19,9
C0031,Cliente 31,44,1,2023-04-03,344.04,9
C0031,Cliente 31,44,1,2023-01-14,476.97,6
C0031,Cliente 31,44,1,2023-12-29,112.73,1
C0031,Cliente 31,44,1,2023-12-21,43.89,5
C0031,Cliente 31,44,1,2023-12-11,254.66,1
C0031,Cliente 31,44,1,2023-05-04,133.81,15
C0031,Cliente 31,44,1,2023-08-05,396.65,13
C0031,Cliente 31,44,1,2023-08-18,495.44,7
C0031,Cliente 31,44,1,2023-10-26,206.39,8
C0032,Cliente 32,32,3,2023-12-21,214.97,11
C0032,Cliente 32,32,3,2023-07-04,353.8,9
C0032,Cliente 32,32,3,2023-11-01,322.71,13
C0032,Cliente 32,32,3,2023-02-25,386.79,3
C0032,Cliente 32,32,3,2023-03-27,327.03,11
C0032,Cliente 32,32,3,2023-10-16,491.97,4
C0032,Cliente 32,40,3,2023-06-19,483.2,5
C0032,Cliente 32,32,3,2023-02-24,15.17,19
C0032,Cliente 32,32,3,2023-04-24,260.23,8
C0032,Cliente 32,32,3,2023-10-13,294.45,10
C0032,Cliente 32,32,3,2023-04-24,228.43,4
C0032,Cliente 32,32,3,2023-08-26,388.45,10
C0032,Cliente 32,32,3,2023-12-20,255.23,3
C0032,Cliente 32,32,3,2023-01-13,246.56,1
C0032,Cliente 32,32,0,2023-08-01,461.07,13
C0032,Cliente 32,32,3,2023-03-01,417.35,15
C0032,Cliente 32,32,3,2023-06-28,162.83,6
C0032,Cliente 32,32,3,2023-04-16,265.35,3
C0032,Cliente 32,32,3,2023-09-01,57.84,6
C0032,Cliente 32,32,3,2023-06-13,42.92,11
C0032,Cliente 32,32,3,2023-12-30,66.39,2
C0032,Cliente 32,32,3,2023-11-28,63.59,16
C0032,Cliente 32,32,3,2023-05-05,262.84,9
C0032,Cliente 32,32,3,2023-03-23,172.18,5
C0032,Cliente 32,32,3,2023-08-25,123.61,4
C0032,Cliente 32,40,3,2023-11-19,100.38,5
C0032,Cliente 32,32,3,2023-07-22,24.3,12
C0032,Cliente 32,32,0,2023-04-12,230.29,5
C0032,Cliente 32,32,3,2023-07-19,12.18,17
C0032,Cliente 32,32,3,2023-04-16,146.39,13
C0032,Cliente 32,32,3,2023-10-23,59.86,9
C0032,Cliente 32,32,3,2023-04-06,189.24,17
C0032,Cliente 32,32,3,2023-08-23,65.84,7
C0032,Cliente 32,32,3,2023-09-28,483.3,2
C0032,Cliente 32,32,3,2023-11-02,200.43,4
C0033,Cliente 33,46,2,2023-10-28,65.97,3
C0033,Cliente 33,46,2,2023-08-23,312.51,1
C0033,Cliente 33,46,2,2023-06-10,67.75,1
C0033,Cliente 33,46,2,2023-03-01,99.69,15
C0033,Cliente 33,46,2,2023-09-19,200.35,12
C0033,Cliente 33,46,2,2023-12-22,460.39,16
C0033,Cliente 33,46,2,2023-10-12,91.76,1
C0033,Cliente 33,40,2,2023-03-13,101.68,6
C0033,Cliente 33,46,2,2023-11-14,36.27,3
C0033,Cliente 33,46,2,2023-01-05,247.46,17
C0033,Cliente 33,46,2,2023-07-16,482.28,8
C0033,Cliente 33,46,2,2023-12-01,252.54,7
C0033,Cliente 33,46,2,2023-08-01,357.97,6
C0033,Cliente 33,46,2,2023-09-08,91.95,10
C0034,Cliente 34,55,4,2023-01-16,399.98,18
C0034,Cliente 34,55,4,2023-05-30,26.02,18
C0034,Cliente 34,55,4,2023-10-03,151.45,6
C0034,Cliente 34,55,0,2023-10-17,373.83,7
C0034,Cliente 34,55,4,2023-10-09,260.29,10
C0034,Cliente 34,55,4,2023-02-28,141.27,9
C0034,Cliente 34,55,4,2023-07-07,275.6,11
C0034,Cliente 34,55,4,2023-08-14,277.71,5
C0034,Cliente 34,55,4,2023-02-22,370.63,18
C0034,Cliente 34,55,4,2023-06-02,438.66,11
C0034,Cliente 34,55,4,2023-08-19,138.78,13
C0034,Cliente 34,55,4,2023-08-13,433.99,14
C0034,Cliente 34,55,4,2023-05-02,112.84,10
C0034,Cliente 34,55,4,2023-12-19,181.81,12
C0034,Cliente 34,55,4,2023-11-20,219.8,12
C0034,Cliente 34,55,4,2023-03-13,394.58,17
C0034,Cliente 34,55,4,2023-01-31,289.34,9
C0034,Cliente 34,55,4,2023-05-24,302.46,16
C0034,Cliente 34,55,4,2023-06-15,489.71,1
C0034,Cliente 34,55,4,2023-05-29,290.64,8
C0034,Cliente 34,55,4,2023-12-14,409.44,15
C0034,Cliente 34,55,4,2023-07-30,460.2,19
C0034,Cliente 34,55,4,2023-12-02,72.18,15
C0034,Cliente 34,55,4,2023-05-08,81.66,2
C0034,Cliente 34,55,4,2023-05-07,383.12,4
C0034,Cliente 34,40,4,2023-09-08,79.66,19
C0034,Cliente 34,55,4,2023-11-18,212.97,6
C0034,Cliente 34,55,4,2023-02-08,320.48,13
C0034,Cliente 34,55,4,2023-07-26,262.65,19
C0034,Cliente 34,55,4,2023-12-22,468.8,3
C0034,Cliente 34,55,4,2023-08-21,475.62,2
C0034,Cliente 34,55,4,2023-10-25,11.21,13
C0034,Cliente 34,55,0,2023-08-23,321.07,3
C0034,Cliente 34,55,4,2023-02-02,399.88,4
C0034,Cliente 34,55,4,2023-04-22,484.38,17
C0034,Cliente 34,55,4,2023-09-11,141.58,1
C0034,Cliente 34,55,4,2023-06-22,278.18,15
C0034,Cliente 34,55,4,2023-10-17,427.69,2
C0034,Cliente 34,55,4,2023-12-16,383.5,11
C0034,Cliente 34,55,0,2023-02-20,316.83,6
C0034,Cliente 34,55,0,2023-01-09,70.88,16
C0034,Cliente 34,55,4,2023-08-14,233.69,5
C0034,Cliente 34,55,4,2023-04-14,497.89,15
C0034,Cliente 34,55,4,2023-11-29,157.91,19
C0034,Cliente 34,55,4,2023-02-17,330.75,19
C0034,Cliente 34,55,4,2023-02-12,192.2,16
C0034,Cliente 34,55,0,2023-01-27,204.21,1
C0034,Cliente 34,55,4,2023-12-25,380.06,5
C0035,Cliente 35,35,1,2023-12-02,54.69,14
C0035,Cliente 35,35,1,2023-01-01,114.58,13
C0035,Cliente 35,35,1,2023-03-09,300.9,8
C0035,Cliente 35,35,1,2023-12-15,228.08,0
C0035,Cliente 35,35,0,2023-12-23,178.35,14
C0035,Cliente 35,35,1,2023-08-05,350.08,7
C0035,Cliente 35,35,1,2023-02-06,122.18,13
C0035,Cliente 35,40,1,2023-02-22,60.57,3
C0035,Cliente 35,35,1,2023-06-03,77.19,15
C0035,Cliente 35,35,1,2023-11-25,496.54,15
C0035,Cliente 35,35,0,2023-02-05,269.95,0
C0035,Cliente 35,35,1,2023-11-09,328.51,6
C0035,Cliente 35,35,1,2023-06-29,363.99,15
C0035,Cliente 35,35,1,2023-07-30,311.88,6
C0035,Cliente 35,35,1,2023-04-22,52.48,14
C0035,Cliente 35,35,1,2023-03-13,378.7,10
C0035,Cliente 35,35,1,2023-07-16,182.25,5
C0035,Cliente 35,35,1,2023-05-22,325.86,18
C0035,Cliente 35,35,1,2023-10-11,304.49,12
C0035,Cliente 35,35,0,2023-05-26,391.7,0
C0035,Cliente 35,35,1,2023-12-04,439.16,17
C0035,Cliente 35,35,1,2023-09-23,307.39,17
C0035,Cliente 35,35,1,2023-07-20,154.82,11
C0035,Cliente 35,35,1,2023-05-03,252.49,14
C0035,Cliente 35,35,1,2023-05-04,254.8,12
C0035,Cliente 35,35,1,2023-02-06,268.86,0
C0035,Cliente 35,35,1,2023-07-04,467.62,15
C0035,Cliente 35,35,1,2023-07-18,431.8,10
C0035,Cliente 35,35,1,2023-08-04,189.05,16
C0035,Cliente 35,35,1,2023-08-30,477.68,13
C0035,Cliente 35,35,1,2023-01-09,297.81,0
C0035,Cliente 35,35,1,2023-05-15,115.71,11
C0035,Cliente 35,35,1,2023-07-23,258.24,8
C0035,Cliente 35,35,1,2023-08-01,217.55,4
C0035,Cliente 35,35,1,2023-02-12,323.86,9
C0035,Cliente 35,35,1,2023-11-12,84.81,13
C0035,Cliente 35,35,1,2023-06-08,48.72,17
C0036,Cliente 36,18,3,2023-03-21,272.83,4
C0036,Cliente 36,18,3,2023-10-28,320.8,13
C0036,Cliente 36,18,3,2023-06-08,352.35,18
C0036,Cliente 36,18,3,2023-01-30,129.8,5
C0036,Cliente 36,18,3,2023-03-01,232.15,12
C0036,Cliente 36,18,3,2023-01-29,161.55,16
C0036,Cliente 36,18,3,2023-03-03,16.21,15
C0036,Cliente 36,18,3,2023-12-26,15.56,7
C0036,Cliente 36,18,3,2023-06-27,266.27,19
C0036,Cliente 36,18,3,2023-03-27,192.22,19
C0036,Cliente 36,18,3,2023-03-02,388.0,0
C0036,Cliente 36,18,0,2023-06-21,405.48,19
C0036,Cliente 36,18,3,2023-09-26,41.3,10
C0036,Cliente 36,18,3,2023-11-18,47.76,6
C0036,Cliente 36,40,0,2023-09-19,186.46,7
C0036,Cliente 36,18,3,2023-10-18,91.77,16
C0036,Cliente 36,18,3,2023-05-11,388.93,10
C0036,Cliente 36,18,3,2023-12-12,364.16,18
C0036,Cliente 36,18,3,2023-09-18,11.26,0
C0036,Cliente 36,18,3,2023-05-06,32.53,3
C0036,Cliente 36,18,3,2023-07-16,460.91,16
C0036,Cliente 36,18,3,2023-01-19,280.9,5
C0036,Cliente 36,18,3,2023-04-25,167.68,5
C0036,Cliente 36,18,3,2023-06-13,142.92,13
C0036,Cliente 36,18,3,2023-10-20,192.68,8
C0036,Cliente 36,18,3,2023-12-11,451.95,16
C0036,Cliente 36,18,3,2023-04-25,404.13,11
C0036,Cliente 36,40,3,2023-07-25,43.77,6
C0037,Cliente 37,28,2,2023-05-25,389.03,1
C0037,Cliente 37,40,2,2023-06-17,52.33,6
C0037,Cliente 37,28,0,2023-01-05,190.77,1
C0037,Cliente 37,28,2,2023-10-16,394.41,12
C0037,Cliente 37,28,2,2023-05-05,237.32,10
C0037,Cliente 37,28,2,2023-09-10,498.92,17
C0037,Cliente 37,28,2,2023-10-07,382.64,18
C0037,Cliente 37,28,2,2023-03-19,13.13,5
C0037,Cliente 37,28,2,2023-01-13,124.17,3
C0037,Cliente 37,28,2,2023-11-22,421.39,0
C0037,Cliente 37,28,2,2023-06-21,10.72,4
C0037,Cliente 37,28,2,2023-06-07,60.94,8
C0037,Cliente 37,28,2,2023-05-02,215.71,11
C0037,Cliente 37,28,2,2023-03-14,358.71,13
C0037,Cliente 37,28,2,2023-01-23,461.42,8
C0037,Cliente 37,28,2,2023-07-31,353.41,3
C0037,Cliente 37,28,2,2023-08-23,487.53,13
C0037,Cliente 37,28,2,2023-10-25,56.83,15
C0037,Cliente 37,28,2,2023-11-23,411.78,13
C0037,Cliente 37,28,2,2023-10-31,288.23,5
C0037,Cliente 37,28,2,2023-12-06,482.47,18
C0037,Cliente 37,28,2,2023-05-30,137.89,2
C0037,Cliente 37,28,2,2023-07-21,353.36,2
C0037,Cliente 37,28,2,2023-06-12,231.85,18
C0037,Cliente 37,28,2,2023-02-08,472.34,15
C0037,Cliente 37,28,2,2023-10-27,63.4,14
C0037,Cliente 37,28,2,2023-04-17,231.44,6
C0037,Cliente 37,28,2,2023-05-16,427.72,13
C0037,Cliente 37,28,2,2023-03-22,405.72,1
C0037,Cliente 37,28,2,2023-12-27,351.47,11
C0037,Cliente 37,28,2,2023-04-21,419.6,2
C0037,Cliente 37,40,0,2023-03-17,54.69,18
C0037,Cliente 37,28,2,2023-07-02,204.16,11
C0037,Cliente 37,28,2,2023-12-13,156.43,16
C0037,Cliente 37,28,2,2023-01-16,476.53,6
C0037,Cliente 37,28,2,2023-10-12,376.56,18
C0038,Cliente 38,62,4,2023-02-18,236.4,15
C0038,Cliente 38,62,4,2023-03-04,15.86,18
C0038,Cliente 38,62,4,2023-03-08,107.09,4
C0038,Cliente 38,62,4,2023-07-10,346.28,13
C0038,Cliente 38,62,4,2023-10-26,297.2,13
C0038,Cliente 38,62,4,2023-01-12,498.61,17
C0038,Cliente 38,62,4,2023-11-27,227.28,15
