ID_Cliente,Nome_Cliente,Idade,Região,Data_Compra,Valor_Compra,Produto
C0017,Cliente 17,20,Norte,2023-03-08,301.57,Produto 3
C0017,Cliente 17,20,Norte,2023-06-08,283.87,Produto 11
C0017,Cliente 17,20,Norte,2023-03-07,338.36,Produto 17
C0017,Cliente 17,20,Norte,2023-02-17,326.55,Produto 14
C0017,Cliente 17,20,Norte,2023-09-18,187.3,Produto 12
C0017,Cliente 17,20,Norte,2023-06-08,98.33,Produto 7
C0017,Cliente 17,20,Norte,2023-06-24,474.36,Produto 16
C0017,Cliente 17,20,Norte,2023-04-09,121.01,Produto 5
C0017,Cliente 17,20,Norte,2023-03-21,47.81,Produto 4
C0017,Cliente 17,20,Norte,2023-09-17,387.73,Produto 17
C0017,Cliente 17,20,Norte,2023-01-20,334.35,Produto 20
C0017,Cliente 17,20,Norte,2023-03-09,302.65,Produto 5
C0017,Cliente 17,20,Norte,2023-03-25,98.61,Produto 20
C0017,Cliente 17,20,Norte,2023-03-26,363.38,Produto 2
C0018,Cliente 18,19,Sul,2023-07-30,188.51,Produto 8
C0018,Cliente 18,19,Sul,2023-08-16,309.19,Produto 15
C0018,Cliente 18,19,Desconhecido,2023-04-30,271.67,Produto 10
C0018,Cliente 18,19,Sul,2023-07-08,342.37,Produto 19
C0018,Cliente 18,19,Sul,2023-08-14,236.22,Produto 10
C0018,Cliente 18,19,Sul,2023-07-15,256.42,Produto 14
C0018,Cliente 18,19,Sul,2023-03-24,410.28,Produto 20
C0018,Cliente 18,19,Sul,2023-03-12,437.77,Produto 2
C0018,Cliente 18,19,Sul,2023-11-25,245.49,Produto 12
C0018,Cliente 18,19,Sul,2023-10-11,467.8,Produto 17
C0018,Cliente 18,40,Sul,2023-03-05,149.68,Produto 6
C0018,Cliente 18,19,Sul,2023-05-20,230.17,Produto 17
C0018,Cliente 18,19,Sul,2023-03-17,417.21,Produto 3
C0018,Cliente 18,19,Sul,2023-04-24,410.18,Produto 12
C0018,Cliente 18,19,Sul,2023-01-14,213.3,Produto 13
C0018,Cliente 18,19,Sul,2023-09-15,193.24,Produto 13
C0018,Cliente 18,19,Sul,2023-02-11,193.71,Produto 1
C0018,Cliente 18,40,Sul,2023-06-13,466.1,Produto 11
C0018,Cliente 18,19,Sul,2023-03-16,77.42,Produto 10
C0018,Cliente 18,19,Sul,2023-08-30,351.08,Produto 5
C0018,Cliente 18,19,Sul,2023-12-28,239.86,Produto 20
C0018,Cliente 18,19,Sul,2023-01-03,453.87,Produto 1
C0018,Cliente 18,19,Sul,2023-05-12,115.67,Produto 5
C0018,Cliente 18,19,Sul,2023-10-08,470.71,Produto 20
C0018,Cliente 18,19,Sul,2023-09-28,217.39,Produto 10
C0018,Cliente 18,40,Sul,2023-05-02,157.56,Produto 2
C0018,Cliente 18,19,Sul,2023-05-03,215.71,Produto 20
C0018,Cliente 18,19,Sul,2023-08-23,40.78,Produto 16
C0018,Cliente 18,19,Sul,2023-11-02,272.67,Produto 17
C0018,Cliente 18,19,Sul,2023-10-22,128.55,Produto 5
C0018,Cliente 18,19,Sul,2023-05-30,220.33,Produto 20
C0018,Cliente 18,19,Sul,2023-06-30,127.88,Produto 14
C0018,Cliente 18,19,Sul,2023-04-06,335.54,Produto 3
C0018,Cliente 18,40,Sul,2023-09-26,487.58,Produto 3
C0018,Cliente 18,19,Sul,2023-09-27,276.6,Produto 17
C0018,Cliente 18,19,Sul,2023-10-11,19.96,Produto 16
C0018,Cliente 18,19,Sul,2023-01-23,321.48,Produto 12
C0018,Cliente 18,19,Sul,2023-05-10,376.19,Produto 12
C0018,Cliente 18,19,Sul,2023-02-04,178.95,Produto 4
C0018,Cliente 18,40,Sul,2023-10-25,370.24,Produto 11
C0018,Cliente 18,19,Sul,2023-03-10,31.72,Produto 18
C0018,Cliente 18,19,Sul,2023-06-23,408.62,Produto 6
C0018,Cliente 18,19,Sul,2023-12-17,237.67,Produto 16
C0018,Cliente 18,19,Sul,2023-11-20,99.32,Produto 5
C0018,Cliente 18,19,Sul,2023-02-02,360.86,Produto 15
C0019,Cliente 19,23,Leste,2023-01-19,153.79,Produto 2
C0019,Cliente 19,23,Leste,2023-04-13,444.04,Produto 11
C0019,Cliente 19,23,Leste,2023-06-08,262.54,Produto 18
C0019,Cliente 19,23,Leste,2023-08-31,134.12,Produto 7
C0019,Cliente 19,23,Leste,2023-05-27,184.92,Produto 2
C0019,Cliente 19,23,Leste,2023-12-02,172.64,Produto 4
C0019,Cliente 19,23,Leste,2023-07-08,224.11,Produto 13
C0019,Cliente 19,23,Leste,2023-08-14,448.37,Produto 13
C0019,Cliente 19,23,Leste,2023-06-23,487.12,Produto 16
C0019,Cliente 19,23,Leste,2023-12-21,253.79,Produto 17
C0019,Cliente 19,23,Leste,2023-05-17,402.56,Produto 14
C0019,Cliente 19,23,Leste,2023-02-10,221.0,Produto 6
C0019,Cliente 19,23,Leste,2023-10-07,153.95,Produto 4
C0019,Cliente 19,23,Leste,2023-02-10,170.68,Produto 10
C0019,Cliente 19,23,Leste,2023-06-06,228.5,Produto 14
C0019,Cliente 19,40,Leste,2023-03-27,347.98,Produto 12
C0019,Cliente 19,23,Leste,2023-08-17,30.75,Produto 12
C0019,Cliente 19,23,Leste,2023-11-11,499.09,Produto 9
C0019,Cliente 19,23,Leste,2023-11-24,490.21,Produto 2
C0019,Cliente 19,23,Leste,2023-02-08,338.88,Produto 13
C0019,Cliente 19,23,Leste,2023-07-06,261.41,Produto 6
C0020,Cliente 20,31,Oeste,2023-01-16,79.96,Produto 20
C0020,Cliente 20,31,Oeste,2023-12-14,392.84,Produto 2
C0020,Cliente 20,31,Oeste,2023-03-06,42.94,Produto 12
C0020,Cliente 20,31,Oeste,2023-07-05,197.6,Produto 19
C0020,Cliente 20,31,Oeste,2023-01-17,306.5,Produto 15
C0020,Cliente 20,31,Oeste,2023-07-09,192.29,Produto 3
C0020,Cliente 20,31,Oeste,2023-10-21,77.47,Produto 12
C0020,Cliente 20,31,Oeste,2023-07-23,164.05,Produto 9
C0020,Cliente 20,31,Oeste,2023-05-08,480.65,Produto 1
C0020,Cliente 20,31,Oeste,2023-04-06,254.53,Produto 13
C0020,Cliente 20,31,Oeste,2023-10-15,67.7,Produto 9
C0020,Cliente 20,31,Oeste,2023-12-27,228.67,Produto 20
C0020,Cliente 20,31,Oeste,2023-05-27,350.05,Produto 16
C0020,Cliente 20,31,Oeste,2023-04-13,70.09,Produto 3
C0021,Cliente 21,32,Norte,2023-08-20,94.6,Produto 15
C0021,Cliente 21,32,Norte,2023-02-14,407.15,Produto 11
C0021,Cliente 21,32,Norte,2023-12-08,180.24,Produto 3
C0021,Cliente 21,32,Norte,2023-10-09,275.66,Produto 10
C0021,Cliente 21,32,Norte,2023-03-22,358.79,Produto 6
C0021,Cliente 21,32,Norte,2023-07-05,259.29,Produto 4
C0021,Cliente 21,32,Norte,2023-04-13,398.11,Produto 8
C0021,Cliente 21,32,Norte,2023-09-10,22.88,Produto 18
C0021,Cliente 21,32,Norte,2023-10-21,190.77,Produto 18
C0021,Cliente 21,32,Norte,2023-03-08,309.85,Produto 3
C0021,Cliente 21,32,Norte,2023-02-03,161.55,Produto 16
C0021,Cliente 21,32,Norte,2023-09-27,211.29,Produto 14
C0021,Cliente 21,32,Norte,2023-11-25,46.34,Produto 15
C0021,Cliente 21,32,Norte,2023-12-15,263.51,Produto 5
C0021,Cliente 21,32,Norte,2023-10-10,323.5,Produto 6
C0021,Cliente 21,32,Desconhecido,2023-03-08,221.98,Produto 2
C0021,Cliente 21,32,Norte,2023-03-05,263.87,Produto 10
C0021,Cliente 21,40,Desconhecido,2023-03-26,89.36,Produto 8
C0021,Cliente 21,32,Norte,2023-06-27,474.27,Produto 17
C0021,Cliente 21,32,Norte,2023-05-26,424.51,Produto 9
C0021,Cliente 21,32,Norte,2023-04-11,321.18,Produto 18
C0021,Cliente 21,32,Norte,2023-05-21,71.33,Produto 10
C0021,Cliente 21,32,Norte,2023-11-11,271.4,Produto 17
C0021,Cliente 21,32,Norte,2023-11-25,92.63,Produto 19
C0021,Cliente 21,32,Norte,2023-03-20,93.89,Produto 20
C0021,Cliente 21,32,Norte,2023-11-06,175.43,Produto 19
C0021,Cliente 21,32,Norte,2023-01-22,414.37,Produto 1
C0021,Cliente 21,40,Norte,2023-02-11,32.28,Produto 19
C0021,Cliente 21,32,Norte,2023-05-16,329.05,Produto 19
C0021,Cliente 21,32,Norte,2023-08-02,312.87,Produto 1
C0021,Cliente 21,32,Norte,2023-09-12,445.61,Produto 18
C0021,Cliente 21,32,Norte,2023-05-29,324.53,Produto 10
C0021,Cliente 21,32,Norte,2023-09-05,129.99,Produto 13
C0021,Cliente 21,32,Norte,2023-06-02,232.24,Produto 2
C0021,Cliente 21,32,Norte,2023-03-22,225.41,Produto 16
C0021,Cliente 21,32,Norte,2023-08-26,109.97,Produto 20
C0021,Cliente 21,32,Norte,2023-03-15,163.17,Produto 11
C0021,Cliente 21,32,Norte,2023-06-26,487.93,Produto 5
C0021,Cliente 21,32,Norte,2023-07-09,262.34,Produto 4
C0021,Cliente 21,32,Norte,2023-06-13,128.45,Produto 4
C0021,Cliente 21,40,Norte,2023-05-17,230.3,Produto 5
C0022,Cliente 22,40,Sul,2023-02-19,34.8,Produto 13
C0022,Cliente 22,50,Sul,2023-11-12,214.89,Produto 6
C0022,Cliente 22,50,Sul,2023-06-17,467.54,Produto 11
C0022,Cliente 22,50,Sul,2023-04-08,383.93,Produto 16
C0022,Cliente 22,40,Sul,2023-09-21,238.74,Produto 10
C0022,Cliente 22,50,Sul,2023-09-12,21.36,Produto 13
C0022,Cliente 22,50,Sul,2023-09-16,234.04,Produto 8
C0022,Cliente 22,50,Sul,2023-04-21,295.84,Produto 2
C0022,Cliente 22,50,Sul,2023-01-26,147.86,Produto 20
C0022,Cliente 22,50,Desconhecido,2023-12-01,339.54,Produto 10
C0022,Cliente 22,50,Sul,2023-10-02,14.01,Produto 4
C0022,Cliente 22,50,Sul,2023-08-09,75.63,Produto 9
C0022,Cliente 22,50,Sul,2023-07-07,384.29,Produto 12
C0022,Cliente 22,50,Sul,2023-01-24,206.28,Produto 19
C0022,Cliente 22,50,Sul,2023-10-15,105.38,Produto 18
C0022,Cliente 22,50,Sul,2023-05-28,46.03,Produto 17
C0022,Cliente 22,50,Sul,2023-11-16,343.4,Produto 4
C0022,Cliente 22,50,Sul,2023-03-07,487.79,Produto 13
C0022,Cliente 22,50,Sul,2023-07-11,399.5,Produto 11
C0022,Cliente 22,50,Sul,2023-10-13,470.08,Produto 5
C0022,Cliente 22,50,Desconhecido,2023-04-12,305.21,Produto 13
C0022,Cliente 22,50,Sul,2023-09-14,29.72,Produto 2
C0022,Cliente 22,50,Sul,2023-03-12,359.66,Produto 16
C0022,Cliente 22,50,Sul,2023-09-23,233.92,Produto 20
C0022,Cliente 22,50,Sul,2023-09-21,78.49,Produto 20
C0022,Cliente 22,50,Sul,2023-06-13,89.63,Produto 20
C0022,Cliente 22,50,Sul,2023-06-03,300.93,Produto 17
C0022,Cliente 22,50,Sul,2023-09-18,270.85,Produto 19
C0022,Cliente 22,50,Sul,2023-06-03,242.7,Produto 1
C0022,Cliente 22,50,Sul,2023-07-08,172.31,Produto 4
C0022,Cliente 22,40,Sul,2023-08-02,296.01,Produto 1
C0023,Cliente 23,56,Leste,2023-11-02,242.55,Produto 19
C0023,Cliente 23,56,Leste,2023-10-23,121.5,Produto 2
C0023,Cliente 23,56,Leste,2023-10-26,245.42,Produto 17
C0023,Cliente 23,56,Leste,2023-11-19,363.38,Produto 13
C0023,Cliente 23,56,Leste,2023-03-17,412.61,Produto 8
C0023,Cliente 23,56,Leste,2023-01-17,290.56,Produto 4
C0023,Cliente 23,56,Leste,2023-04-08,19.28,Produto 11
C0023,Cliente 23,56,Leste,2023-08-03,84.2,Produto 7
C0023,Cliente 23,56,Leste,2023-07-30,255.89,Produto 20
C0023,Cliente 23,56,Leste,2023-08-30,437.68,Produto 2
C0023,Cliente 23,40,Leste,2023-12-28,77.66,Produto 7
C0023,Cliente 23,56,Leste,2023-10-15,169.27,Produto 16
C0023,Cliente 23,56,Leste,2023-09-27,194.64,Produto 6
C0023,Cliente 23,56,Leste,2023-08-24,456.94,Produto 11
C0023,Cliente 23,56,Leste,2023-10-07,183.6,Produto 9
C0023,Cliente 23,56,Leste,2023-11-09,247.25,Produto 8
C0023,Cliente 23,56,Leste,2023-05-23,283.46,Produto 8
C0023,Cliente 23,56,Leste,2023-06-02,387.88,Produto 7
C0023,Cliente 23,56,Leste,2023-12-20,355.44,Produto 11
C0023,Cliente 23,56,Leste,2023-09-03,180.91,Produto 9
C0023,Cliente 23,56,Leste,2023-05-28,69.72,Produto 18
C0023,Cliente 23,56,Leste,2023-07-14,448.92,Produto 13
C0023,Cliente 23,56,Leste,2023-06-26,477.76,Produto 5
C0023,Cliente 23,56,Leste,2023-05-29,30.61,Produto 3
C0023,Cliente 23,56,Leste,2023-06-27,462.76,Produto 9
C0023,Cliente 23,56,Leste,2023-09-03,114.85,Produto 18
C0024,Cliente 24,19,Oeste,2023-05-19,467.18,Produto 9
C0024,Cliente 24,19,Oeste,2023-03-12,63.52,Produto 19
C0024,Cliente 24,19,Oeste,2023-05-03,128.8,Produto 17
C0024,Cliente 24,19,Oeste,2023-04-26,322.59,Produto 2
C0024,Cliente 24,19,Oeste,2023-02-21,212.52,Produto 16
C0024,Cliente 24,19,Oeste,2023-02-21,343.78,Produto 5
C0024,Cliente 24,19,Oeste,2023-07-28,329.92,Produto 16
C0024,Cliente 24,19,Oeste,2023-09-02,328.76,Produto 10
C0024,Cliente 24,19,Oeste,2023-06-14,149.85,Produto 2
C0024,Cliente 24,19,Oeste,2023-02-15,329.63,Produto 8
C0024,Cliente 24,19,Oeste,2023-10-01,371.96,Produto 2
C0024,Cliente 24,19,Oeste,2023-03-31,214.76,Produto 6
C0024,Cliente 24,19,Oeste,2023-01-19,498.61,Produto 13
C0024,Cliente 24,19,Oeste,2023-09-11,101.29,Produto 10
C0024,Cliente 24,19,Oeste,2023-01-20,14.54,Produto 19
C0024,Cliente 24,19,Oeste,2023-11-05,62.58,Produto 11
C0024,Cliente 24,19,Oeste,2023-05-26,232.63,Produto 18
C0024,Cliente 24,19,Oeste,2023-09-26,252.02,Produto 5
C0024,Cliente 24,19,Oeste,2023-09-16,239.33,Produto 7
C0024,Cliente 24,19,Oeste,2023-02-27,172.04,Produto 15
C0024,Cliente 24,19,Oeste,2023-11-28,136.06,Produto 6
C0024,Cliente 24,19,Oeste,2023-01-08,370.94,Produto 10
C0024,Cliente 24,19,Oeste,2023-10-18,340.46,Produto 7
C0024,Cliente 24,19,Oeste,2023-08-07,262.49,Produto 3
C0024,Cliente 24,19,Oeste,2023-07-25,337.94,Produto 6
C0024,Cliente 24,19,Oeste,2023-03-13,243.95,Produto 8
C0024,Cliente 24,19,Oeste,2023-01-04,137.78,Produto 8
C0024,Cliente 24,40,Oeste,2023-08-17,379.34,Produto 11
C0024,Cliente 24,19,Oeste,2023-06-04,295.41,Produto 19
C0024,Cliente 24,19,Oeste,2023-01-06,138.16,Produto 12
C0024,Cliente 24,19,Oeste,2023-12-21,125.79,Produto 4
C0024,Cliente 24,19,Oeste,2023-08-27,160.34,Produto 13
C0024,Cliente 24,19,Oeste,2023-12-18,256.24,Produto 10
C0024,Cliente 24,19,Oeste,2023-12-20,67.53,Produto 10
C0024,Cliente 24,19,Desconhecido,2023-07-08,311.17,Produto 8
C0024,Cliente 24,19,Desconhecido,2023-03-10,244.31,Produto 15
C0024,Cliente 24,19,Oeste,2023-11-07,193.08,Produto 18
C0024,Cliente 24,19,Oeste,2023-08-30,381.1,Produto 7
C0024,Cliente 24,19,Oeste,2023-05-07,343.37,Produto 20
C0024,Cliente 24,19,Oeste,2023-02-11,267.5,Produto 17
C0025,Cliente 25,53,Norte,2023-12-27,187.27,Produto 19
C0025,Cliente 25,53,Norte,2023-02-27,40.26,Produto 18
C0025,Cliente 25,53,Norte,2023-09-16,109.06,Produto 18
C0025,Cliente 25,53,Norte,2023-03-18,90.62,Produto 17
C0025,Cliente 25,53,Norte,2023-08-15,66.96,Produto 7
C0025,Cliente 25,53,Norte,2023-10-26,249.53,Produto 17
C0025,Cliente 25,53,Norte,2023-08-17,406.26,Produto 15
C0025,Cliente 25,53,Desconhecido,2023-03-09,261.49,Produto 15
C0025,Cliente 25,53,Norte,2023-10-16,38.29,Produto 15
C0025,Cliente 25,53,Norte,2023-12-11,405.39,Produto 1
C0025,Cliente 25,53,Norte,2023-07-22,134.68,Produto 1
C0025,Cliente 25,53,Norte,2023-04-22,293.37,Produto 2
C0025,Cliente 25,53,Norte,2023-08-05,178.82,Produto 3
C0025,Cliente 25,53,Norte,2023-10-05,497.12,Produto 3
C0025,Cliente 25,53,Norte,2023-08-30,25.55,Produto 14
C0025,Cliente 25,53,Norte,2023-04-03,386.8,Produto 14
C0025,Cliente 25,53,Norte,2023-07-11,496.5,Produto 13
C0025,Cliente 25,53,Norte,2023-08-18,436.11,Produto 13
C0025,Cliente 25,53,Norte,2023-07-12,49.32,Produto 18
C0025,Cliente 25,53,Norte,2023-03-10,330.23,Produto 12
C0025,Cliente 25,53,Norte,2023-03-02,97.45,Produto 18
C0025,Cliente 25,53,Norte,2023-07-21,269.13,Produto 8
C0025,Cliente 25,53,Norte,2023-01-02,380.53,Produto 10
C0025,Cliente 25,53,Norte,2023-08-26,340.01,Produto 18
C0025,Cliente 25,53,Norte,2023-08-06,270.65,Produto 8
C0025,Cliente 25,53,Norte,2023-05-07,235.71,Produto 5
C0025,Cliente 25,53,Norte,2023-05-22,102.36,Produto 4
C0025,Cliente 25,53,Norte,2023-01-17,406.64,Produto 14
C0025,Cliente 25,53,Desconhecido,2023-11-11,385.37,Produto 1
C0025,Cliente 25,53,Norte,2023-05-04,110.98,Produto 4
C0026,Cliente 26,30,Sul,2023-11-01,26.45,Produto 20
C0026,Cliente 26,30,Sul,2023-12-11,354.61,Produto 2
C0026,Cliente 26,30,Sul,2023-05-06,372.87,Produto 13
C0026,Cliente 26,30,Sul,2023-08-13,124.83,Produto 7
C0026,Cliente 26,30,Desconhecido,2023-01-29,78.67,Produto 10
C0026,Cliente 26,30,Sul,2023-04-30,409.74,Produto 19
C0026,Cliente 26,30,Sul,2023-06-13,292.96,Produto 11
C0026,Cliente 26,30,Desconhecido,2023-05-02,157.86,Produto 5
C0026,Cliente 26,30,Sul,2023-12-05,265.41,Produto 14
C0026,Cliente 26,30,Sul,2023-06-03,144.83,Produto 18
C0027,Cliente 27,63,Leste,2023-10-30,441.06,Produto 6
C0027,Cliente 27,63,Desconhecido,2023-11-17,342.59,Produto 18
C0027,Cliente 27,63,Desconhecido,2023-09-11,32.97,Produto 12
C0027,Cliente 27,63,Leste,2023-11-26,338.96,Produto 17
C0027,Cliente 27,63,Leste,2023-06-13,351.19,Produto 14
C0027,Cliente 27,63,Leste,2023-03-18,156.95,Produto 6
C0027,Cliente 27,63,Leste,2023-10-03,242.02,Produto 8
C0027,Cliente 27,63,Leste,2023-06-03,430.2,Produto 5
C0027,Cliente 27,63,Leste,2023-08-26,458.22,Produto 18
C0027,Cliente 27,63,Leste,2023-07-31,484.22,Produto 18
C0027,Cliente 27,63,Leste,2023-09-29,75.71,Produto 8
C0027,Cliente 27,63,Leste,2023-05-11,109.63,Produto 3
C0027,Cliente 27,63,Leste,2023-10-02,365.05,Produto 7
C0027,Cliente 27,63,Leste,2023-01-27,141.55,Produto 20
C0027,Cliente 27,63,Leste,2023-11-05,29.38,Produto 3
C0027,Cliente 27,63,Leste,2023-04-07,404.28,Produto 19
C0028,Cliente 28,59,Oeste,2023-12-10,283.84,Produto 16
C0028,Cliente 28,59,Oeste,2023-04-17,436.04,Produto 11
C0028,Cliente 28,59,Oeste,2023-06-05,478.94,Produto 1
C0028,Cliente 28,59,Oeste,2023-04-19,469.21,Produto 4
C0028,Cliente 28,59,Oeste,2023-09-03,458.08,Produto 20
C0028,Cliente 28,59,Oeste,2023-10-10,167.59,Produto 10
C0028,Cliente 28,59,Oeste,2023-07-14,238.46,Produto 12
C0028,Cliente 28,59,Oeste,2023-06-07,138.17,Produto 17
C0029,Cliente 29,62,Norte,2023-09-12,238.34,Produto 16
C0029,Cliente 29,62,Norte,2023-06-13,458.02,Produto 12
C0029,Cliente 29,62,Norte,2023-06-10,212.83,Produto 19
C0029,Cliente 29,62,Desconhecido,2023-04-24,373.21,Produto 1
C0029,Cliente 29,62,Norte,2023-10-24,362.81,Produto 10
C0029,Cliente 29,62,Norte,2023-03-20,106.13,Produto 8
C0029,Cliente 29,62,Norte,2023-07-14,289.2,Produto 8
C0029,Cliente 29,62,Norte,2023-09-13,279.81,Produto 11
C0029,Cliente 29,62,Norte,2023-05-12,384.05,Produto 16
C0029,Cliente 29,62,Norte,2023-11-25,372.4,Produto 15
C0029,Cliente 29,62,Norte,2023-03-28,369.06,Produto 12
C0029,Cliente 29,62,Norte,2023-03-28,78.58,Produto 18
C0029,Cliente 29,62,Norte,2023-09-08,100.18,Produto 18
C0030,Cliente 30,52,Sul,2023-12-09,33.77,Produto 1
C0030,Cliente 30,52,Sul,2023-07-31,77.37,Produto 8
C0030,Cliente 30,52,Sul,2023-02-04,356.51,Produto 1
C0030,Cliente 30,52,Sul,2023-04-22,257.81,Produto 12
C0030,Cliente 30,52,Sul,2023-01-31,312.74,Produto 20
C0030,Cliente 30,52,Sul,2023-09-05,333.05,Produto 1
C0030,Cliente 30,52,Sul,2023-01-04,270.78,Produto 14
C0030,Cliente 30,52,Sul,2023-01-07,18.2,Produto 9
C0030,Cliente 30,52,Sul,2023-10-02,488.96,Produto 1
C0030,Cliente 30,52,Sul,2023-09-15,408.45,Produto 14
C0030,Cliente 30,52,Sul,2023-04-02,62.44,Produto 4
C0030,Cliente 30,40,Sul,2023-09-26,82.96,Produto 7
C0030,Cliente 30,52,Sul,2023-11-14,267.96,Produto 12
C0030,Cliente 30,52,Sul,2023-05-17,399.52,Produto 3
C0030,Cliente 30,52,Desconhecido,2023-07-11,480.06,Produto 15
C0030,Cliente 30,52,Sul,2023-10-17,129.17,Produto 8
C0030,Cliente 30,52,Sul,2023-06-03,345.18,Produto 3
C0030,Cliente 30,40,Sul,2023-12-01,495.92,Produto 2
C0030,Cliente 30,52,Sul,2023-02-17,208.59,Produto 13
C0030,Cliente 30,52,Sul,2023-10-10,243.24,Produto 1
C0030,Cliente 30,52,Sul,2023-12-26,93.98,Produto 16
C0030,Cliente 30,52,Sul,2023-08-11,326.0,Produto 11
C0030,Cliente 30,52,Desconhecido,2023-10-17,488.89,Produto 4
C0030,Cliente 30,52,Sul,2023-09-28,460.38,Produto 8
C0030,Cliente 30,52,Sul,2023-09-01,142.84,Produto 3
C0030,Cliente 30,52,Sul,2023-12-17,463.54,Produto 18
C0030,Cliente 30,52,Sul,2023-10-16,332.47,Produto 6
C0030,Cliente 30,52,Sul,2023-06-11,17.67,Produto 7
C0030,Cliente 30,52,Sul,2023-10-28,80.65,Produto 13
C0030,Cliente 30,52,Sul,2023-02-09,156.65,Produto 19
C0030,Cliente 30,52,Sul,2023-05-04,287.68,Produto 13
C0030,Cliente 30,52,Sul,2023-12-13,449.3,Produto 11
C0030,Cliente 30,52,Sul,2023-07-16,380.25,Produto 5
C0030,Cliente 30,52,Sul,2023-12-19,364.84,Produto 17
C0030,Cliente 30,52,Sul,2023-04-29,420.95,Produto 11
C0030,Cliente 30,52,Sul,2023-11-06,386.81,Produto 20
C0030,Cliente 30,40,Sul,2023-07-23,484.77,Produto 11
C0030,Cliente 30,52,Sul,2023-01-16,320.72,Produto 15
C0030,Cliente 30,52,Sul,2023-09-09,121.79,Produto 18
C0030,Cliente 30,52,Sul,2023-07-12,221.61,Produto 19
C0030,Cliente 30,52,Sul,2023-06-01,401.05,Produto 3
C0030,Cliente 30,52,Sul,2023-02-12,141.31,Produto 13
C0030,Cliente 30,52,Sul,2023-12-31,394.11,Produto 5
C0030,Cliente 30,52,Sul,2023-02-16,12.55,Produto 10
C0031,Cliente 31,44,Leste,2023-08-16,186.36,Produto 9
C0031,Cliente 31,44,Leste,2023-02-22,74.93,Produto 6
C0031,Cliente 31,44,Desconhecido,2023-08-09,229.93,Produto 18
C0031,Cliente 31,40,Leste,2023-09-20,209.94,Produto 1
C0031,Cliente 31,44,Leste,2023-11-02,303.04,Produto 11
C0031,Cliente 31,44,Leste,2023-07-18,391.79,Produto 18
C0031,Cliente 31,44,Leste,2023-12-17,196.56,Produto 5
C0031,Cliente 31,44,Leste,2023-05-18,157.55,Produto 16
C0031,Cliente 31,44,Leste,2023-03-16,41.0,Produto 14
C0031,Cliente 31,44,Leste,2023-05-22,216.34,Produto 16
C0031,Cliente 31,44,Leste,2023-02-09,186.95,Produto 8
C0031,Cliente 31,40,Leste,2023-11-17,252.94,Produto 20
C0031,Cliente 31,44,Leste,2023-04-11,234.35,Produto 5
C0031,Cliente 31,44,Leste,2023-06-20,422.39,Produto 13
C0031,Cliente 31,44,Leste,2023-06-18,225.71,Produto 14
C0031,Cliente 31,44,Leste,2023-11-30,487.37,Produto 5
C0031,Cliente 31,44,Leste,2023-06-03,167.13,Produto 7
C0031,Cliente 31,44,Leste,2023-09-03,163.95,Produto 13
C0031,Cliente 31,44,Leste,2023-06-13,152.81,Produto 16
C0031,Cliente 31,44,Leste,2023-10-22,393.17,Produto 11
C0031,Cliente 31,44,Leste,2023-07-12,147.35,Produto 13
C0031,Cliente 31,44,Leste,2023-07-06,65.81,Produto 19
C0031,Cliente 31,44,Leste,2023-04-13,300.19,Produto 18
C0031,Cliente 31,44,Leste,2023-04-03,344.04,Produto 18
C0031,Cliente 31,44,Leste,2023-01-14,476.97,Produto 15
C0031,Cliente 31,44,Leste,2023-12-29,112.73,Produto 10
C0031,Cliente 31,44,Leste,2023-12-21,43.89,Produto 14
C0031,Cliente 31,44,Leste,2023-12-11,254.66,Produto 10
C0031,Cliente 31,44,Leste,2023-05-04,133.81,Produto 5
C0031,Cliente 31,44,Leste,2023-08-05,396.65,Produto 3
C0031,Cliente 31,44,Leste,2023-08-18,495.44,Produto 16
C0031,Cliente 31,44,Leste,2023-10-26,206.39,Produto 17
C0032,Cliente 32,32,Oeste,2023-12-21,214.97,Produto 2
C0032,Cliente 32,32,Oeste,2023-07-04,353.8,Produto 18
C0032,Cliente 32,32,Oeste,2023-11-01,322.71,Produto 3
C0032,Cliente 32,32,Oeste,2023-02-25,386.79,Produto 12
C0032,Cliente 32,32,Oeste,2023-03-27,327.03,Produto 2
C0032,Cliente 32,32,Oeste,2023-10-16,491.97,Produto 13
C0032,Cliente 32,40,Oeste,2023-06-19,483.2,Produto 14
C0032,Cliente 32,32,Oeste,2023-02-24,15.17,Produto 9
C0032,Cliente 32,32,Oeste,2023-04-24,260.23,Produto 17
C0032,Cliente 32,32,Oeste,2023-10-13,294.45,Produto 19
C0032,Cliente 32,32,Oeste,2023-04-24,228.43,Produto 13
C0032,Cliente 32,32,Oeste,2023-08-26,388.45,Produto 19
C0032,Cliente 32,32,Oeste,2023-12-20,255.23,Produto 12
C0032,Cliente 32,32,Oeste,2023-01-13,246.56,Produto 10
C0032,Cliente 32,32,Desconhecido,2023-08-01,461.07,Produto 3
C0032,Cliente 32,32,Oeste,2023-03-01,417.35,Produto 5
C0032,Cliente 32,32,Oeste,2023-06-28,162.83,Produto 15
C0032,Cliente 32,32,Oeste,2023-04-16,265.35,Produto 12
C0032,Cliente 32,32,Oeste,2023-09-01,57.84,Produto 15
C0032,Cliente 32,32,Oeste,2023-06-13,42.92,Produto 2
C0032,Cliente 32,32,Oeste,2023-12-30,66.39,Produto 11
